"_time",messageBytes,cached,cp,bandwidthMbps,netPerflastMileRTT,netPerfdownloadTime,status,responseTime,failedvalues,requestClientIp
"2019-01-16T23:24:04.000+0000",568217,true,15030,"127.50446095186122",25,34,200,59,0,"216.186.182.91"
"2019-01-16T23:24:00.000+0000",526378,true,8916477,"56.562611754511444",27,71,504,98,1,"216.167.154.181"
"2019-01-16T23:23:55.000+0000",1208840,true,717511,"180.83759382659315",14,51,200,65,0,"223.216.150.153"
"2019-01-16T23:24:08.000+0000",579017,true,8916477,"110.43872833251953",34,40,201,74,0,"216.246.181.15"
"2019-01-16T23:23:59.000+0000",984185,true,3915175,"536.3382611955915",9,14,201,23,0,"209.155.105.125"
"2019-01-16T23:23:57.000+0000",521515,true,4388815,"284.20312064034596",0,14,201,14,0,"223.217.109.227"
"2019-01-16T23:24:08.000+0000",665631,false,7879937,"99.57571590647977",46,51,200,97,0,"217.134.139.148"
"2019-01-16T23:24:08.000+0000",526129,true,15030,"40.14045715332031",36,100,400,136,1,"216.236.82.53"
"2019-01-16T23:24:09.000+0000",1302750,true,404065,"184.05914306640625",39,54,200,93,0,"216.239.147.135"
"2019-01-16T23:24:09.000+0000",975554,true,15030,"232.5901985168457",21,32,504,53,1,"209.122.217.90"
"2019-01-16T23:24:03.000+0000",1076291,false,318725,"4105.724334716797",48,2,201,50,0,"217.223.100.159"
"2019-01-16T23:24:01.000+0000",1120238,true,9999,"341.8695068359375",14,25,201,39,0,"89.83.115.144"
"2019-01-16T23:24:04.000+0000",1266992,false,884685,"1074.0424262152776",37,9,502,46,1,"216.255.253.116"
"2019-01-16T23:23:56.000+0000",551319,true,888492,"100.14833722795758",9,42,303,51,0,"201.150.12.10"
"2019-01-16T23:24:07.000+0000",741273,false,884685,"81.96324887483017",2,69,206,71,0,"216.237.178.219"
"2019-01-16T23:24:01.000+0000",1287413,false,9999,"1964.4363403320312",30,5,401,35,1,"85.151.215.134"
"2019-01-16T23:24:10.000+0000",329440,false,7494377,"31.815540941455694",39,79,301,118,0,"217.128.219.7"
"2019-01-16T23:24:01.000+0000",458155,true,15030,"46.60593668619792",5,75,412,80,1,"216.248.169.243"
"2019-01-16T23:24:09.000+0000",716935,false,15030,"911.6299947102865",14,6,503,20,1,"216.236.106.138"
"2019-01-16T23:24:02.000+0000",697186,false,81330035,"591.0118950737847",48,9,401,57,1,"216.221.110.143"
"2019-01-16T23:23:56.000+0000",1405924,true,36322,"141.13616943359375",23,76,200,99,0,"216.164.191.234"
"2019-01-16T23:23:58.000+0000",522115,true,884685,"52.41343849583676",50,76,411,126,1,"216.109.99.12"
"2019-01-16T23:24:08.000+0000",304613,true,26870,"30.57911521510074",11,76,201,87,0,"223.104.145.79"
"2019-01-16T23:24:10.000+0000",147689,false,884685,"86.67520376352164",36,13,201,49,0,"216.215.222.159"
"2019-01-16T23:24:07.000+0000",50537,false,36322,"5.67009869743796",50,68,201,118,0,"216.62.169.111"
"2019-01-16T23:23:56.000+0000",311357,true,38428,"32.99257490370008",4,72,200,76,0,"223.223.112.44"
"2019-01-16T23:24:10.000+0000",1459075,true,85949,"227.18079236088968",43,49,200,92,0,"216.255.150.4"
"2019-01-16T23:24:08.000+0000",1345159,true,9999,"162.90077330574158",25,63,201,88,0,"90.198.178.134"
"2019-01-16T23:24:01.000+0000",1169652,true,404065,"108.8260557593369",40,82,201,122,0,"216.242.121.90"
"2019-01-16T23:24:08.000+0000",129405,false,15030,"246.82044982910156",12,4,201,16,0,"216.190.85.92"
"2019-01-16T23:24:05.000+0000",1492384,true,9999,"495.04288383152175",23,23,304,46,0,"176.18.100.194"
"2019-01-16T23:24:04.000+0000",598337,true,9999,"228.24745178222656",11,20,200,31,0,"183.177.183.216"
"2019-01-16T23:24:02.000+0000",319638,false,85949,"135.4802449544271",22,18,200,40,0,"216.144.42.189"
"2019-01-16T23:24:09.000+0000",1144976,true,7879937,"118.0469409839527",31,74,502,105,1,"217.137.254.92"
"2019-01-16T23:24:06.000+0000",247193,false,15030,"34.2896894975142",49,55,201,104,0,"207.215.179.8"
"2019-01-16T23:23:31.000+0000",296342,false,8916477,"27.91246955777392",47,81,201,128,0,"217.141.225.140"
"2019-01-16T23:23:34.000+0000",626154,false,884685,"93.67011575137867",2,51,200,53,0,"216.170.52.45"
"2019-01-16T23:23:29.000+0000",176124,true,9999,"32.77364591272866",29,41,304,70,0,"205.238.70.47"
"2019-01-16T23:23:25.000+0000",150192,true,15030,"81.84814453125",16,14,201,30,0,"216.188.204.90"
"2019-01-16T23:23:32.000+0000",1181713,true,8916477,"109.9482280452077",50,82,403,132,1,"209.150.101.208"
"2019-01-16T23:23:35.000+0000",1492482,false,9999,"291.96753868689905",39,39,503,78,1,"92.195.181.253"
"2019-01-16T23:23:28.000+0000",701115,false,81330035,"152.83094133649553",37,35,400,72,1,"209.218.136.35"
"2019-01-16T23:23:24.000+0000",35924,true,9999,"4.090721927472015",0,67,200,67,0,"66.55.136.107"
"2019-01-16T23:23:32.000+0000",1351052,false,81330035,"180.83699544270834",1,57,200,58,0,"216.253.233.221"
"2019-01-16T23:23:29.000+0000",3365,false,3915175,"0.6582798101963141",33,39,200,72,0,"216.255.74.149"
"2019-01-16T23:23:25.000+0000",170080,false,884685,"35.070470861486484",7,37,303,44,0,"216.222.58.245"
"2019-01-16T23:23:29.000+0000",663860,false,8916477,"61.02228739175452",3,83,200,86,0,"216.167.154.38"
"2019-01-16T23:23:30.000+0000",520340,false,81330035,"441.0976833767361",23,9,504,32,1,"216.215.161.223"
"2019-01-16T23:23:23.000+0000",1288830,false,884685,"9832.992553710938",7,1,201,8,0,"208.54.145.6"
"2019-01-16T23:23:33.000+0000",1332261,true,15030,"191.78009033203125",28,53,201,81,0,"216.164.136.142"
"2019-01-16T23:23:34.000+0000",218149,false,3915175,"18.090704213018",37,92,200,129,0,"216.164.82.7"
"2019-01-16T23:23:34.000+0000",682704,false,81330035,"744.0883091517857",21,7,201,28,0,"216.253.227.102"
"2019-01-16T23:23:38.000+0000",1193783,true,15030,"1011.98238796658",15,9,206,24,0,"209.158.161.80"
"2019-01-16T23:23:28.000+0000",796966,false,15030,"405.3578694661458",15,15,201,30,0,"216.160.79.5"
"2019-01-16T23:23:23.000+0000",1391665,true,81330035,"137.8904070172991",15,77,201,92,0,"216.243.46.136"
"2019-01-16T23:23:33.000+0000",514417,false,884685,"61.32328510284424",12,64,201,76,0,"216.70.216.30"
"2019-01-16T23:23:30.000+0000",497951,true,96062,"223.47439036649817",46,17,201,63,0,"217.159.12.225"
"2019-01-16T23:23:27.000+0000",93480,false,64193351,"35.6597900390625",41,20,200,61,0,"217.128.129.250"
"2019-01-16T23:23:26.000+0000",971799,false,110244,"83.30604467499123",46,89,400,135,1,"217.137.113.165"
"2019-01-16T23:23:37.000+0000",1226992,false,8916477,"104.01340060763889",50,90,200,140,0,"216.164.59.111"
"2019-01-16T23:23:29.000+0000",1311910,true,4388815,"117.7538703469669",7,85,403,92,1,"223.223.123.45"
"2019-01-16T23:23:36.000+0000",335865,false,15030,"40.038228034973145",22,64,200,86,0,"216.237.177.239"
"2019-01-16T23:23:33.000+0000",320638,false,3915175,"49.92395517777423",19,49,400,68,1,"209.31.95.48"
"2019-01-16T23:23:29.000+0000",624814,false,3915175,"529.661390516493",38,9,200,47,0,"216.249.77.34"
"2019-01-16T23:23:24.000+0000",550809,true,26870,"52.529239654541016",45,80,200,125,0,"223.211.17.7"
"2019-01-16T23:23:24.000+0000",917234,false,884685,"1399.5880126953125",26,5,200,31,0,"216.199.79.14"
"2019-01-16T23:23:25.000+0000",444219,false,81330035,"125.52303738064235",23,27,304,50,0,"216.184.193.109"
"2019-01-16T23:23:35.000+0000",489805,true,404065,"40.18188804708502",27,93,401,120,1,"216.247.153.175"
"2019-01-16T23:23:24.000+0000",396007,false,15030,"30.829526940170602",22,98,502,120,1,"216.253.222.164"
"2019-01-16T23:23:32.000+0000",1473208,false,15030,"140.49606323242188",23,80,201,103,0,"216.253.241.103"
"2019-01-16T23:23:35.000+0000",584262,true,3915175,"49.52850341796875",49,90,200,139,0,"216.207.97.108"
"2019-01-16T23:23:35.000+0000",126221,true,80457181,"13.374858432345919",40,72,200,112,0,"201.95.203.89"
"2019-01-16T23:23:34.000+0000",190272,true,9999,"36.29150390625",6,40,504,46,1,"2.67.122.211"
"2019-01-16T23:23:32.000+0000",444130,false,9999,"41.322475526391",49,82,412,131,1,"38.111.152.12"
"2019-01-16T23:23:38.000+0000",576525,false,404065,"47.81018132748812",27,92,201,119,0,"216.222.231.144"
"2019-01-16T23:23:36.000+0000",1025394,true,15030,"244.47298049926758",15,32,302,47,0,"216.207.145.123"
"2019-01-16T23:23:32.000+0000",1443868,true,674876,"122.39820692274306",34,90,401,124,1,"216.121.199.209"
"2019-01-16T23:23:27.000+0000",1377107,false,26870,"328.32789421081543",13,32,201,45,0,"223.208.32.115"
"2019-01-16T23:23:23.000+0000",1336768,false,884685,"364.24037388392856",36,28,302,64,0,"207.250.115.160"
"2019-01-16T23:23:28.000+0000",933982,false,81330035,"79.17463514539931",34,90,401,124,1,"216.250.62.182"
"2019-01-16T23:23:35.000+0000",915845,false,404065,"70.57922055022884",2,99,201,101,0,"216.193.35.51"
"2019-01-16T23:23:23.000+0000",17165,true,884685,"1.7939528373822773",27,73,200,100,0,"216.254.47.251"
"2019-01-16T23:23:25.000+0000",1407448,false,3885461,"214.759521484375",7,50,201,57,0,"223.255.204.129"
"2019-01-16T23:23:31.000+0000",779926,true,96062,"152.5734143379407",12,39,303,51,0,"217.205.213.218"
"2019-01-16T23:23:31.000+0000",1087661,false,81330035,"224.27553743929477",31,37,200,68,0,"216.199.8.239"
"2019-01-16T23:23:30.000+0000",580851,false,3915175,"260.678908404182",11,17,303,28,0,"217.163.103.186"
"2019-01-16T23:23:26.000+0000",279115,true,15030,"53.236961364746094",43,40,201,83,0,"209.183.233.41"
"2019-01-16T23:23:32.000+0000",570062,false,15030,"59.578464455800514",43,73,200,116,0,"216.132.78.23"
"2019-01-16T23:23:26.000+0000",1195453,true,3915175,"194.0549485226895",10,47,201,57,0,"216.246.171.136"
"2019-01-16T23:23:32.000+0000",915088,true,96062,"86.19218991126543",12,81,401,93,1,"217.207.198.250"
"2019-01-16T23:23:25.000+0000",262825,false,9999,"286.4565168108259",27,7,200,34,0,"201.231.49.68"
"2019-01-16T23:23:34.000+0000",997126,false,15030,"2535.822550455729",35,3,412,38,1,"216.161.119.225"
"2019-01-16T23:23:29.000+0000",1130201,false,9423450,"143.71248881022137",42,60,200,102,0,"217.203.230.33"
"2019-01-16T23:23:26.000+0000",1123602,false,81330035,"178.59172821044922",33,48,504,81,1,"216.104.20.98"
"2019-01-16T23:23:24.000+0000",1369987,false,15030,"2090.4342651367188",23,5,201,28,0,"216.250.92.90"
"2019-01-16T23:23:30.000+0000",1067148,true,9999,"108.555908203125",18,75,200,93,0,"186.186.123.69"
"2019-01-16T23:23:24.000+0000",269490,true,95894425,"89.39328400985055",31,23,200,54,0,"217.189.242.149"
"2019-01-16T23:23:28.000+0000",1265505,true,9999,"689.6454947335379",23,14,502,37,1,"85.5.90.146"
"2019-01-16T23:23:23.000+0000",948611,true,7494377,"150.77765782674155",23,48,201,71,0,"217.128.100.114"
"2019-01-16T23:23:34.000+0000",1402414,false,884685,"144.58877975876266",14,74,200,88,0,"216.85.155.93"
"2019-01-16T23:23:30.000+0000",1301770,true,884685,"194.73954743030026",7,51,201,58,0,"216.244.17.68"
"2019-01-16T23:23:32.000+0000",1347905,true,81330035,"467.44086525656957",43,22,412,65,1,"216.7.43.28"
"2019-01-16T23:23:26.000+0000",483810,false,15030,"43.4256160960478",7,85,404,92,1,"216.253.113.171"
"2019-01-16T23:23:38.000+0000",775,true,81330035,"0.22741464468149036",5,26,412,31,1,"216.164.131.237"
"2019-01-16T23:23:24.000+0000",259164,true,9999,"85.968017578125",17,23,200,40,0,"208.126.98.248"
"2019-01-16T23:23:32.000+0000",537657,true,15030,"47.149395120554956",37,87,502,124,1,"216.187.184.94"
"2019-01-16T23:23:30.000+0000",944967,false,15030,"124.30217348296067",5,58,201,63,0,"216.104.17.55"
"2019-01-16T23:23:32.000+0000",577318,false,3915175,"169.40718430739182",1,26,200,27,0,"216.156.186.233"
"2019-01-16T23:23:35.000+0000",71936,true,81330035,"78.40401785714286",36,7,403,43,1,"217.119.61.248"
"2019-01-16T23:23:36.000+0000",183349,false,9999,"155.42687310112845",35,9,200,44,0,"157.133.195.100"
"2019-01-16T23:23:30.000+0000",578306,false,9999,"84.84855064978966",26,52,201,78,0,"49.142.152.102"
"2019-01-16T23:23:28.000+0000",1077489,true,81330035,"216.33128116005346",46,38,404,84,1,"216.215.237.11"
"2019-01-16T23:23:27.000+0000",283222,true,53898,"360.13539632161456",40,6,404,46,1,"223.218.162.121"
"2019-01-16T23:23:26.000+0000",542710,false,8227582,"50.494496415301064",17,82,201,99,0,"223.252.162.90"
"2019-01-16T23:23:28.000+0000",1043667,true,884685,"90.48349207097833",9,88,200,97,0,"209.178.66.226"
"2019-01-16T23:23:23.000+0000",751544,false,404065,"117.01685068558673",40,49,200,89,0,"216.35.198.121"
"2019-01-16T23:23:30.000+0000",284983,true,7494377,"38.14469722279331",50,57,502,107,1,"217.119.178.239"
"2019-01-16T23:23:28.000+0000",633076,true,8916477,"61.92290477263622",44,78,201,122,0,"216.216.21.116"
"2019-01-16T23:23:29.000+0000",19874,true,81330035,"2.2298027487362133",11,68,201,79,0,"207.168.50.111"
"2019-01-16T23:23:23.000+0000",145584,false,8916477,"52.891322544642854",33,21,200,54,0,"216.236.55.15"
"2019-01-16T23:23:24.000+0000",948984,true,9999,"658.1975763494318",39,11,500,50,1,"88.240.136.207"
"2019-01-16T23:23:32.000+0000",865128,false,9999,"85.71951729910714",6,77,201,83,0,"205.150.162.27"
"2019-01-16T23:23:32.000+0000",205792,false,4388815,"21.507785744863014",21,73,201,94,0,"223.133.173.162"
"2019-01-16T23:23:35.000+0000",1097824,true,85949,"186.12738715277777",40,45,201,85,0,"216.193.54.130"
"2019-01-16T23:23:29.000+0000",135781,true,15030,"15.461594311159049",3,67,405,70,1,"216.175.97.246"
"2019-01-16T23:23:34.000+0000",1258662,false,404065,"3200.9429931640625",43,3,200,46,0,"209.81.144.201"
"2019-01-16T23:23:32.000+0000",1124234,false,85949,"1429.5374552408855",46,6,200,52,0,"220.225.157.106"
"2019-01-16T23:23:26.000+0000",409375,false,884685,"39.04104232788086",23,80,200,103,0,"216.130.121.85"
"2019-01-16T23:23:31.000+0000",1408187,false,9999,"370.4694550612877",46,29,200,75,0,"68.56.220.112"
"2019-01-16T23:23:32.000+0000",621831,false,85949,"107.82259160822089",26,44,405,70,1,"216.227.43.155"
"2019-01-16T23:23:26.000+0000",808106,false,15030,"770.6699371337891",7,8,400,15,1,"216.190.87.170"
"2019-01-16T23:23:34.000+0000",205082,false,9423450,"22.03734491912412",45,71,303,116,0,"217.201.62.233"
"2019-01-16T23:23:24.000+0000",926854,true,85949,"117.85558064778647",32,60,304,92,0,"216.171.47.254"
"2019-01-16T23:23:38.000+0000",336536,true,8227582,"65.83502353766026",29,39,412,68,1,"223.112.1.91"
"2019-01-16T23:23:35.000+0000",899948,false,36322,"83.7324188976753",5,82,200,87,0,"216.235.38.154"
"2019-01-16T23:23:01.000+0000",1073067,true,33024,"82.6954697117661",31,99,200,130,0,"223.208.225.103"
"2019-01-16T23:22:54.000+0000",253704,true,85949,"23.320577230798193",36,83,200,119,0,"216.248.60.217"
"2019-01-16T23:22:52.000+0000",551638,false,8916477,"79.40875359301297",44,53,201,97,0,"216.196.52.26"
"2019-01-16T23:23:06.000+0000",575758,false,884685,"231.19394402754935",15,19,201,34,0,"209.177.253.62"
"2019-01-16T23:22:55.000+0000",680709,true,15030,"110.4978196164395",25,47,201,72,0,"216.233.189.61"
"2019-01-16T23:22:59.000+0000",421534,false,81330035,"34.957056460173234",39,92,500,131,1,"216.73.49.167"
"2019-01-16T23:23:01.000+0000",1426287,true,15030,"2176.3412475585938",9,5,201,14,0,"216.207.64.34"
"2019-01-16T23:23:00.000+0000",2611,true,15030,"0.2805682974801937",25,71,200,96,0,"208.91.155.36"
"2019-01-16T23:22:58.000+0000",143758,true,8916477,"11.79340321530578",0,93,201,93,0,"216.142.182.12"
"2019-01-16T23:23:05.000+0000",719768,true,53898,"610.1548936631945",19,9,503,28,1,"223.218.178.232"
"2019-01-16T23:22:56.000+0000",1433592,true,9423450,"176.41030588457662",27,62,200,89,0,"217.203.252.128"
"2019-01-16T23:22:58.000+0000",1103762,true,884685,"95.69358825683594",47,88,201,135,0,"216.215.162.64"
"2019-01-16T23:22:57.000+0000",1109757,true,8916477,"1209.5391409737724",20,7,201,27,0,"209.33.16.171"
"2019-01-16T23:22:53.000+0000",627843,false,9999,"47.90061950683594",13,100,200,113,0,"205.130.226.252"
"2019-01-16T23:22:54.000+0000",940103,false,81330035,"551.724360539363",0,13,201,13,0,"216.54.230.54"
"2019-01-16T23:23:01.000+0000",432835,true,15030,"660.4537963867188",0,5,201,5,0,"216.4.75.220"
"2019-01-16T23:22:57.000+0000",1213132,true,8916477,"138.14123352961755",26,67,201,93,0,"216.7.61.252"
"2019-01-16T23:22:55.000+0000",675391,false,404065,"69.63276218723605",40,74,400,114,1,"216.210.243.67"
"2019-01-16T23:22:57.000+0000",369193,false,15030,"165.68935618681067",13,17,200,30,0,"216.246.165.14"
"2019-01-16T23:22:55.000+0000",452336,true,81330035,"39.667239134339084",47,87,200,134,0,"216.153.198.191"
"2019-01-16T23:22:54.000+0000",858682,true,15030,"96.34152580710018",35,68,201,103,0,"216.248.183.172"
"2019-01-16T23:22:58.000+0000",324871,true,8916477,"130.45100161903784",18,19,201,37,0,"216.239.19.224"
"2019-01-16T23:22:56.000+0000",966979,false,9999,"80.18982928732167",31,92,405,123,1,"97.125.0.133"
"2019-01-16T23:23:01.000+0000",249160,false,9999,"19.59731898356959",24,97,200,121,0,"2.137.75.134"
"2019-01-16T23:23:02.000+0000",684005,false,85949,"226.8932176672894",16,23,504,39,1,"216.93.124.96"
"2019-01-16T23:23:02.000+0000",155921,false,15030,"19.826380411783855",10,60,200,70,0,"208.18.234.216"
"2019-01-16T23:23:01.000+0000",167025,false,8916477,"19.604609562800484",18,65,405,83,1,"216.170.51.92"
"2019-01-16T23:23:06.000+0000",932491,true,3915175,"91.20950943384415",10,78,405,88,1,"217.163.104.200"
"2019-01-16T23:22:56.000+0000",845028,true,81330035,"109.27206782971398",38,59,304,97,0,"209.255.130.44"
"2019-01-16T23:22:58.000+0000",918515,true,888492,"101.56106257784194",4,69,200,73,0,"207.117.236.228"
"2019-01-16T23:23:03.000+0000",1092602,true,15030,"87.74622866981909",5,95,403,100,1,"216.174.3.43"
"2019-01-16T23:23:07.000+0000",1199362,true,884685,"99.46093351944633",8,92,200,100,0,"216.241.109.3"
"2019-01-16T23:23:07.000+0000",16309,false,8916477,"2.765062120225694",3,45,201,48,0,"216.250.182.16"
"2019-01-16T23:22:55.000+0000",17202,true,81330035,"1.381482576069079",33,95,201,128,0,"216.227.248.55"
"2019-01-16T23:23:02.000+0000",37398,false,884685,"5.005685906661184",29,57,200,86,0,"217.20.124.177"
"2019-01-16T23:22:53.000+0000",165912,true,884685,"26.932087350398938",7,47,200,54,0,"216.29.182.134"
"2019-01-16T23:22:55.000+0000",437936,false,15030,"95.46247209821429",19,35,304,54,0,"216.214.10.17"
"2019-01-16T23:23:03.000+0000",339502,true,36322,"38.659622420125935",41,67,502,108,1,"216.190.127.81"
"2019-01-16T23:22:54.000+0000",467476,false,884685,"115.05028509324598",14,31,201,45,0,"216.108.200.166"
"2019-01-16T23:22:54.000+0000",640760,false,9999,"287.56534352022055",5,17,304,22,0,"134.53.151.74"
"2019-01-16T23:23:02.000+0000",1375281,true,7725395,"327.892541885376",12,32,404,44,1,"217.128.86.47"
"2019-01-16T23:23:04.000+0000",1307290,false,17400,"160.86824478641634",47,62,405,109,1,"216.232.158.68"
"2019-01-16T23:23:04.000+0000",749403,true,8916477,"124.29328586744226",42,46,412,88,1,"216.195.98.200"
"2019-01-16T23:23:04.000+0000",271905,false,96062,"159.5746553861178",28,13,200,41,0,"217.207.25.59"
"2019-01-16T23:23:03.000+0000",1109272,true,3915175,"97.27670954561782",25,87,302,112,0,"216.162.142.166"
"2019-01-16T23:23:00.000+0000",423226,false,81330035,"32.289581298828125",34,100,201,134,0,"216.243.98.212"
"2019-01-16T23:22:52.000+0000",1212969,true,318725,"102.82465616861978",19,90,400,109,1,"217.223.96.247"
"2019-01-16T23:22:59.000+0000",1210480,true,3915175,"174.2496130601415",23,53,412,76,1,"216.156.186.89"
"2019-01-16T23:22:53.000+0000",748825,true,884685,"163.23089599609375",50,35,200,85,0,"216.199.142.103"
"2019-01-16T23:22:58.000+0000",1424682,false,888492,"776.3900756835938",45,14,201,59,0,"201.79.254.50"
"2019-01-16T23:23:04.000+0000",1306057,true,9999,"1423.4891619001116",9,7,404,16,1,"202.171.61.191"
"2019-01-16T23:23:05.000+0000",901733,false,404065,"181.04412681178042",40,38,405,78,1,"216.207.146.152"
"2019-01-16T23:23:05.000+0000",733788,true,15030,"799.7654506138393",49,7,304,56,0,"216.243.36.122"
"2019-01-16T23:23:03.000+0000",946503,true,682089,"555.4803701547476",20,13,400,33,1,"223.222.254.85"
"2019-01-16T23:22:59.000+0000",1012427,false,9423450,"143.04083364981193",31,54,201,85,0,"217.223.161.120"
"2019-01-16T23:22:59.000+0000",975876,true,81330035,"93.06678771972656",38,80,200,118,0,"216.210.254.87"
"2019-01-16T23:22:58.000+0000",1148351,true,8916477,"273.7882137298584",31,32,200,63,0,"216.243.47.120"
"2019-01-16T23:22:55.000+0000",271871,true,9999,"21.83380126953125",31,95,200,126,0,"105.100.100.168"
"2019-01-16T23:22:57.000+0000",712616,false,16789151,"181.22762044270831",23,30,200,53,0,"216.226.60.94"
"2019-01-16T23:22:54.000+0000",132934,true,3915175,"25.355148315429688",6,40,303,46,0,"216.161.173.144"
"2019-01-16T23:23:06.000+0000",67216,false,4388815,"32.05108642578125",43,16,200,59,0,"223.218.202.19"
"2019-01-16T23:23:06.000+0000",1187824,true,3915175,"141.5996551513672",50,64,200,114,0,"216.111.166.201"
"2019-01-16T23:23:04.000+0000",1015363,false,4388815,"96.83256149291992",28,80,303,108,0,"223.216.148.138"
"2019-01-16T23:22:59.000+0000",371891,false,2491285,"33.7774185907273",27,84,201,111,0,"217.221.73.198"
"2019-01-16T23:22:55.000+0000",362958,true,9999,"43.26796531677246",31,64,401,95,1,"189.119.180.177"
"2019-01-16T23:22:52.000+0000",1376627,true,884685,"108.27660314815562",49,97,502,146,1,"216.12.32.205"
"2019-01-16T23:23:04.000+0000",879203,false,404065,"145.8214469577955",19,46,200,65,0,"216.128.150.128"
"2019-01-16T23:22:56.000+0000",644821,true,9999,"196.78375244140625",16,25,504,41,1,"178.21.104.98"
"2019-01-16T23:22:53.000+0000",1476902,true,81330035,"197.68189547354714",27,57,201,84,0,"216.31.73.16"
"2019-01-16T23:22:57.000+0000",1204776,false,558087,"199.81981360394022",25,46,201,71,0,"217.251.73.101"
"2019-01-16T23:23:07.000+0000",937252,true,85949,"88.27981831114968",12,81,401,93,1,"216.93.124.21"
"2019-01-16T23:23:02.000+0000",1381802,true,81330035,"113.35820023731519",19,93,201,112,0,"209.232.244.226"
"2019-01-16T23:22:53.000+0000",59505,true,64193351,"6.878592751242898",41,66,301,107,0,"217.128.32.229"
"2019-01-16T23:22:53.000+0000",469483,true,9999,"99.49641757541234",38,36,301,74,0,"179.8.184.46"
"2019-01-16T23:23:00.000+0000",1305666,true,26870,"711.5315028599331",7,14,201,21,0,"223.112.65.251"
"2019-01-16T23:23:04.000+0000",512575,true,15030,"651.7728169759115",8,6,401,14,1,"216.214.170.26"
"2019-01-16T23:23:06.000+0000",894170,false,85949,"88.59708711698458",16,77,404,93,1,"216.79.93.236"
"2019-01-16T23:23:06.000+0000",287116,false,53898,"115.29059159128289",32,19,200,51,0,"223.223.122.27"
"2019-01-16T23:22:54.000+0000",854335,false,15030,"116.39390672956195",40,56,201,96,0,"216.115.148.230"
"2019-01-16T23:22:59.000+0000",1244223,true,38428,"730.2052424504207",44,13,200,57,0,"223.223.115.140"
"2019-01-16T23:23:00.000+0000",17828,true,81330035,"1.8632444616866437",33,73,201,106,0,"209.242.178.229"
"2019-01-16T23:22:54.000+0000",411657,false,81330035,"47.58626764470881",16,66,200,82,0,"216.187.180.46"
"2019-01-16T23:23:04.000+0000",153088,false,85949,"13.581031976744185",8,86,412,94,1,"209.97.99.106"
"2019-01-16T23:22:57.000+0000",799017,false,9999,"87.08594185965401",8,70,200,78,0,"90.227.160.163"
"2019-01-16T23:23:03.000+0000",583036,true,81330035,"103.44678302143895",37,43,504,80,1,"216.255.254.133"
"2019-01-16T23:23:02.000+0000",352852,false,8916477,"192.28907993861608",24,14,502,38,1,"209.225.97.65"
"2019-01-16T23:22:58.000+0000",1361137,true,81330035,"211.93165681800065",24,49,401,73,1,"209.92.45.60"
"2019-01-16T23:23:03.000+0000",90657,false,85949,"8.137153176700368",45,85,200,130,0,"209.254.14.42"
"2019-01-16T23:23:04.000+0000",453405,false,9999,"432.4007034301758",19,8,503,27,1,"87.19.68.70"
"2019-01-16T23:23:00.000+0000",1152920,false,15030,"338.31082857572113",33,26,504,59,1,"216.193.11.202"
"2019-01-16T23:23:00.000+0000",564939,false,38428,"172.40570068359375",48,25,503,73,1,"222.228.7.217"
"2019-01-16T23:22:56.000+0000",68740,true,15030,"5.639189033098118",44,93,403,137,1,"216.206.142.240"
"2019-01-16T23:22:55.000+0000",38430,false,9999,"4.0721893310546875",8,72,411,80,1,"186.36.186.163"
"2019-01-16T23:23:00.000+0000",853522,true,404065,"91.71628280424736",5,71,412,76,1,"209.210.171.235"
"2019-01-16T23:22:52.000+0000",727702,false,8916477,"138.7981414794922",6,40,404,46,1,"216.133.87.105"
"2019-01-16T23:23:07.000+0000",342198,true,682089,"30.008776434536635",37,87,201,124,0,"223.54.152.170"
"2019-01-16T23:23:06.000+0000",749997,true,81330035,"77.32463527370145",29,74,301,103,0,"216.253.255.205"
"2019-01-16T23:23:03.000+0000",842248,true,884685,"713.9824761284722",47,9,200,56,0,"209.119.54.188"
"2019-01-16T23:22:55.000+0000",857055,false,9423450,"83.8309067946214",44,78,200,122,0,"217.149.86.202"
"2019-01-16T23:22:52.000+0000",519186,false,404065,"59.12051983733675",48,67,201,115,0,"216.175.88.181"
"2019-01-16T23:22:31.000+0000",518878,true,9999,"164.9468739827474",6,24,504,30,1,"67.191.4.123"
"2019-01-16T23:22:21.000+0000",1376575,true,884685,"276.37983623303865",0,38,201,38,0,"212.1.211.147"
"2019-01-16T23:22:35.000+0000",1072012,true,8916477,"104.85644218249199",23,78,200,101,0,"216.97.189.24"
"2019-01-16T23:22:29.000+0000",293965,true,682089,"72.34757946383569",48,31,201,79,0,"223.131.27.232"
"2019-01-16T23:22:25.000+0000",1180972,false,15030,"500.56118435329864",21,18,201,39,0,"216.155.148.85"
"2019-01-16T23:22:27.000+0000",211715,true,85949,"269.2095438639323",1,6,200,7,0,"216.175.65.194"
"2019-01-16T23:22:33.000+0000",1103018,true,15030,"647.3353459284856",36,13,503,49,1,"216.199.190.23"
"2019-01-16T23:22:26.000+0000",412467,false,36322,"37.46277945382254",45,84,200,129,0,"216.249.95.166"
"2019-01-16T23:22:27.000+0000",614048,false,17400,"161.5453259698276",6,29,200,35,0,"216.121.157.41"
"2019-01-16T23:22:23.000+0000",130934,true,8916477,"20.81139882405599",3,48,201,51,0,"216.80.118.122"
