epoch,_time,amount,action,location,ID,user
1532566258,2018/07/25 19:50:58,85,deposit,bermuda,167423,dashful
1532566257,2018/07/25 19:50:57,193,withdrawal,bermuda,127813,james
1532566256,2018/07/25 19:50:56,156,withdrawal,catalina,177918,moes
1532566255,2018/07/25 19:50:55,266,withdrawal,fresno,161759,sleezy
1532566254,2018/07/25 19:50:54,287,withdrawal,bermuda,112742,sappy
1532566253,2018/07/25 19:50:53,52,withdrawal,truthville,145323,moes
1532566252,2018/07/25 19:50:52,443,withdrawal,bermuda,133905,snow
1532566252,2018/07/25 19:50:52,19,withdrawal,margaritaville,192848,rohit
1532566251,2018/07/25 19:50:51,42,deposit,jamestown,175738,mary
1532566250,2018/07/25 19:50:50,442,deposit,margaritaville,144209,slacker
1532566250,2018/07/25 19:50:50,19,deposit,margaritaville,148471,mary
1532566250,2018/07/25 19:50:50,109,deposit,catalina,115823,arc
1532566248,2018/07/25 19:50:48,299,deposit,james,111185,queen
1532566247,2018/07/25 19:50:47,483,withdrawal,truthville,191116,sleezy
1532566245,2018/07/25 19:50:45,298,deposit,jamestown,125972,hurly
1532566244,2018/07/25 19:50:44,228,deposit,darthmouth,147032,soc
1532566242,2018/07/25 19:50:42,236,deposit,fresno,147773,sam
1532566242,2018/07/25 19:50:42,134,withdrawal,boston,183064,sleezy
1532566241,2018/07/25 19:50:41,270,deposit,darthmouth,108441,tambo
1532566240,2018/07/25 19:50:40,185,withdrawal,seattle,183110,slacker
1532566239,2018/07/25 19:50:39,68,deposit,truthville,138294,robo
1532566239,2018/07/25 19:50:39,436,withdrawal,darthmouth,175278,sappy
1532566237,2018/07/25 19:50:37,124,deposit,greenville,132545,queen
1532566236,2018/07/25 19:50:36,496,withdrawal,darthmouth,176369,hurly
1532566236,2018/07/25 19:50:36,368,deposit,margaritaville,194107,soc
1532566235,2018/07/25 19:50:35,244,deposit,truthville,116884,saint
1532566234,2018/07/25 19:50:34,388,withdrawal,truthville,133683,slacker
1532566234,2018/07/25 19:50:34,280,withdrawal,truthville,122772,saint
1532566233,2018/07/25 19:50:33,310,withdrawal,seattle,104743,moes
1532566233,2018/07/25 19:50:33,49,deposit,margaritaville,168095,barry
1532566231,2018/07/25 19:50:31,292,deposit,margaritaville,181980,slacker
1532566230,2018/07/25 19:50:30,151,deposit,catalina,129123,james
1532566229,2018/07/25 19:50:29,33,deposit,darthmouth,152797,james
1532566228,2018/07/25 19:50:28,391,withdrawal,fresno,118174,hurly
1532566228,2018/07/25 19:50:28,307,withdrawal,truthville,132970,tambo
1532566226,2018/07/25 19:50:26,45,deposit,bermuda,100642,sleezy
1532566225,2018/07/25 19:50:25,80,withdrawal,boston,177908,rohit
1532566224,2018/07/25 19:50:24,110,withdrawal,greenville,140248,hurly
1532566222,2018/07/25 19:50:22,391,withdrawal,bermuda,112641,meg
1532566221,2018/07/25 19:50:21,327,withdrawal,boston,198804,rumpy
1532566221,2018/07/25 19:50:21,4,withdrawal,seattle,103321,barry
1532566220,2018/07/25 19:50:20,197,withdrawal,james,106807,soc
1532566219,2018/07/25 19:50:19,354,withdrawal,boston,129701,moes
1532566217,2018/07/25 19:50:17,432,withdrawal,jamestown,132584,rumpy
1532566216,2018/07/25 19:50:16,182,withdrawal,fresno,147361,hopey
1532566215,2018/07/25 19:50:15,417,withdrawal,darthmouth,128337,robo
1532566214,2018/07/25 19:50:14,394,deposit,boston,178303,barry
1532566212,2018/07/25 19:50:12,434,withdrawal,truthville,169748,queen
1532566212,2018/07/25 19:50:12,303,withdrawal,greenville,167269,wolf
1532566212,2018/07/25 19:50:12,140,deposit,boston,152327,sleezy
1532566211,2018/07/25 19:50:11,416,withdrawal,greenville,175455,sappy
1532566211,2018/07/25 19:50:11,27,withdrawal,greenville,125999,barry
1532566211,2018/07/25 19:50:11,80,deposit,fresno,188134,wolf
1532566210,2018/07/25 19:50:10,211,deposit,jamestown,133787,mary
1532566209,2018/07/25 19:50:09,322,deposit,jamestown,129094,soc
1532566208,2018/07/25 19:50:08,347,deposit,margaritaville,126798,barry
1532566207,2018/07/25 19:50:07,20,deposit,jamestown,148434,wolf
1532566206,2018/07/25 19:50:06,325,deposit,fresno,198200,hopey
1532566206,2018/07/25 19:50:06,175,withdrawal,catalina,103818,arc
1532566206,2018/07/25 19:50:06,397,deposit,margaritaville,104108,slacker
1532566204,2018/07/25 19:50:04,472,deposit,seattle,138129,wolf
1532566203,2018/07/25 19:50:03,468,withdrawal,boston,189124,barry
1532566203,2018/07/25 19:50:03,73,deposit,james,184943,hopey
1532566202,2018/07/25 19:50:02,334,deposit,boston,118774,rohit
1532566201,2018/07/25 19:50:01,126,withdrawal,catalina,125653,arc
1532566199,2018/07/25 19:49:59,414,deposit,darthmouth,168800,sam
1532566199,2018/07/25 19:49:59,393,deposit,bermuda,182787,wolf
1532566199,2018/07/25 19:49:59,3,withdrawal,catalina,159432,rumpy
1532566199,2018/07/25 19:49:59,255,deposit,truthville,138526,saint
1532566198,2018/07/25 19:49:58,264,withdrawal,james,127738,meg
1532566197,2018/07/25 19:49:57,303,deposit,truthville,147279,leepy
1532566197,2018/07/25 19:49:57,373,deposit,greenville,152282,dashful
1532566196,2018/07/25 19:49:56,132,deposit,jamestown,125427,rumpy
1532566194,2018/07/25 19:49:54,19,deposit,greenville,183079,robo
1532566193,2018/07/25 19:49:53,430,withdrawal,jamestown,186298,wolf
1532566192,2018/07/25 19:49:52,127,withdrawal,boston,156191,moes
1532566191,2018/07/25 19:49:51,136,withdrawal,boston,136775,snow
1532566189,2018/07/25 19:49:49,134,deposit,greenville,112840,tambo
1532566188,2018/07/25 19:49:48,473,withdrawal,jamestown,103828,james
1532566186,2018/07/25 19:49:46,147,deposit,james,110654,sleezy
1532566185,2018/07/25 19:49:45,243,deposit,seattle,183352,tambo
1532566184,2018/07/25 19:49:44,418,withdrawal,margaritaville,132282,snow
1532566184,2018/07/25 19:49:44,17,withdrawal,jamestown,138239,barry
1532566183,2018/07/25 19:49:43,476,withdrawal,bermuda,138003,snow
1532566181,2018/07/25 19:49:41,459,withdrawal,catalina,129297,james
1532566181,2018/07/25 19:49:41,102,withdrawal,margaritaville,190868,robo
1532566180,2018/07/25 19:49:40,89,withdrawal,seattle,104348,barry
1532566178,2018/07/25 19:49:38,26,deposit,margaritaville,109159,rumpy
1532566177,2018/07/25 19:49:37,205,withdrawal,james,168423,hopey
1532566175,2018/07/25 19:49:35,222,deposit,catalina,119687,arc
1532566174,2018/07/25 19:49:34,26,deposit,greenville,197401,wolf
1532566173,2018/07/25 19:49:33,468,deposit,james,137080,sam
1532566171,2018/07/25 19:49:31,28,deposit,truthville,168742,rumpy
1532566170,2018/07/25 19:49:30,472,withdrawal,boston,156113,robo
1532566169,2018/07/25 19:49:29,377,deposit,jamestown,102580,sleezy
1532566167,2018/07/25 19:49:27,351,withdrawal,greenville,131759,grodo
1532566167,2018/07/25 19:49:27,85,deposit,catalina,151985,queen
1532566167,2018/07/25 19:49:27,242,deposit,seattle,126910,moes
1532566166,2018/07/25 19:49:26,50,deposit,james,183163,grodo
1532566165,2018/07/25 19:49:25,186,deposit,jamestown,183048,tambo
1532566163,2018/07/25 19:49:23,435,deposit,darthmouth,179249,grodo
1532566163,2018/07/25 19:49:23,209,withdrawal,truthville,187860,saint
1532566162,2018/07/25 19:49:22,407,withdrawal,fresno,131392,sappy
1532566160,2018/07/25 19:49:20,482,withdrawal,bermuda,190127,hopey
1532566159,2018/07/25 19:49:19,319,withdrawal,truthville,154141,rohit
1532566159,2018/07/25 19:49:19,230,deposit,catalina,149788,arc
1532566158,2018/07/25 19:49:18,330,deposit,truthville,174671,saint
1532566156,2018/07/25 19:49:16,117,withdrawal,boston,195650,slacker
1532566156,2018/07/25 19:49:16,56,deposit,margaritaville,176996,dashful
1532566155,2018/07/25 19:49:15,412,deposit,seattle,153526,grodo
1532566154,2018/07/25 19:49:14,108,withdrawal,catalina,134389,arc
1532566153,2018/07/25 19:49:13,374,deposit,fresno,185944,snow
1532566152,2018/07/25 19:49:12,244,withdrawal,greenville,171316,moes
1532566152,2018/07/25 19:49:12,193,deposit,fresno,103095,wolf
1532566150,2018/07/25 19:49:10,23,withdrawal,truthville,166663,barry
1532566149,2018/07/25 19:49:09,262,withdrawal,catalina,156163,meg
1532566149,2018/07/25 19:49:09,266,withdrawal,seattle,153137,hurly
1532566149,2018/07/25 19:49:09,391,withdrawal,darthmouth,154569,hurly
1532566148,2018/07/25 19:49:08,280,deposit,bermuda,152408,rumpy
1532566147,2018/07/25 19:49:07,381,deposit,margaritaville,190026,hurly
1532566146,2018/07/25 19:49:06,480,withdrawal,jamestown,155340,tambo
1532566145,2018/07/25 19:49:05,463,withdrawal,boston,185136,leepy
1532566144,2018/07/25 19:49:04,215,withdrawal,margaritaville,146323,wolf
1532566143,2018/07/25 19:49:03,158,withdrawal,darthmouth,158152,hurly
1532566142,2018/07/25 19:49:02,474,withdrawal,seattle,129087,rohit
1532566142,2018/07/25 19:49:02,403,deposit,boston,192439,sappy
1532566141,2018/07/25 19:49:01,294,deposit,greenville,109019,barry
1532566139,2018/07/25 19:48:59,37,deposit,seattle,119956,queen
1532566139,2018/07/25 19:48:59,140,withdrawal,bermuda,175799,sappy
1532566138,2018/07/25 19:48:58,381,withdrawal,catalina,181341,grodo
1532566137,2018/07/25 19:48:57,38,withdrawal,fresno,128345,james
1532566136,2018/07/25 19:48:56,259,withdrawal,catalina,174214,dashful
1532566136,2018/07/25 19:48:56,13,withdrawal,darthmouth,146427,hopey
1532566135,2018/07/25 19:48:55,253,deposit,catalina,151619,james
1532566133,2018/07/25 19:48:53,394,deposit,jamestown,116255,meg
1532566132,2018/07/25 19:48:52,114,deposit,bermuda,150665,sleezy
1532566132,2018/07/25 19:48:52,427,deposit,boston,198926,hopey
1532566131,2018/07/25 19:48:51,28,deposit,greenville,122520,sam
1532566129,2018/07/25 19:48:49,446,deposit,margaritaville,121808,moes
1532566128,2018/07/25 19:48:48,331,withdrawal,darthmouth,136850,james
1532566128,2018/07/25 19:48:48,329,deposit,bermuda,172553,sam
1532566126,2018/07/25 19:48:46,249,deposit,bermuda,136942,rumpy
1532566126,2018/07/25 19:48:46,483,deposit,fresno,188532,hopey
1532566124,2018/07/25 19:48:44,56,deposit,catalina,173886,arc
1532566124,2018/07/25 19:48:44,423,deposit,seattle,164143,soc
1532566123,2018/07/25 19:48:43,90,withdrawal,bermuda,199085,james
1532566122,2018/07/25 19:48:42,423,withdrawal,catalina,177987,robo
1532566121,2018/07/25 19:48:41,449,deposit,boston,197147,snow
1532566119,2018/07/25 19:48:39,340,deposit,james,186558,rohit
1532566117,2018/07/25 19:48:37,321,deposit,bermuda,146363,grodo
1532566115,2018/07/25 19:48:35,483,withdrawal,catalina,184437,meg
1532566114,2018/07/25 19:48:34,12,withdrawal,greenville,166441,barry
1532566112,2018/07/25 19:48:32,44,deposit,fresno,153611,sappy
1532566112,2018/07/25 19:48:32,427,deposit,james,100204,robo
1532566112,2018/07/25 19:48:32,40,withdrawal,catalina,152432,sappy
1532566110,2018/07/25 19:48:30,94,withdrawal,margaritaville,122069,tambo
1532566109,2018/07/25 19:48:29,265,deposit,truthville,130378,saint
1532566109,2018/07/25 19:48:29,116,deposit,seattle,168121,sam
1532566107,2018/07/25 19:48:27,395,deposit,jamestown,125683,rohit
1532566106,2018/07/25 19:48:26,291,withdrawal,fresno,123215,sleezy
1532566105,2018/07/25 19:48:25,375,withdrawal,james,190160,queen
1532566105,2018/07/25 19:48:25,20,withdrawal,margaritaville,101848,sleezy
1532566103,2018/07/25 19:48:23,340,withdrawal,fresno,134371,james
1532566103,2018/07/25 19:48:23,32,withdrawal,catalina,173770,meg
1532566102,2018/07/25 19:48:22,368,deposit,truthville,105648,barry
1532566100,2018/07/25 19:48:20,280,withdrawal,truthville,199694,saint
1532566099,2018/07/25 19:48:19,371,deposit,catalina,157937,arc
1532566098,2018/07/25 19:48:18,134,deposit,margaritaville,194074,wolf
1532566096,2018/07/25 19:48:16,461,deposit,greenville,126796,dashful
1532566096,2018/07/25 19:48:16,92,deposit,boston,104058,meg
1532566095,2018/07/25 19:48:15,470,withdrawal,fresno,110463,moes
1532566094,2018/07/25 19:48:14,453,withdrawal,jamestown,189093,soc
1532566093,2018/07/25 19:48:13,240,deposit,fresno,124880,dashful
1532566091,2018/07/25 19:48:11,12,withdrawal,seattle,164141,rohit
1532566091,2018/07/25 19:48:11,371,deposit,truthville,157790,snow
1532566091,2018/07/25 19:48:11,429,deposit,james,168034,james
1532566090,2018/07/25 19:48:10,278,deposit,greenville,101528,queen
1532566090,2018/07/25 19:48:10,331,withdrawal,darthmouth,129410,robo
1532566088,2018/07/25 19:48:08,94,deposit,truthville,191301,wolf
1532566087,2018/07/25 19:48:07,151,withdrawal,bermuda,130685,snow
1532566086,2018/07/25 19:48:06,273,deposit,greenville,164978,wolf
1532566085,2018/07/25 19:48:05,477,deposit,greenville,151466,robo
1532566084,2018/07/25 19:48:04,483,withdrawal,fresno,117578,robo
1532566083,2018/07/25 19:48:03,491,deposit,greenville,131290,slacker
1532566083,2018/07/25 19:48:03,366,deposit,fresno,145750,tambo
1532566081,2018/07/25 19:48:01,430,withdrawal,margaritaville,119954,sam
1532566081,2018/07/25 19:48:01,483,deposit,margaritaville,163496,moes
1532566080,2018/07/25 19:48:00,415,deposit,boston,163349,hopey
1532566078,2018/07/25 19:47:58,386,withdrawal,catalina,101256,arc
1532566077,2018/07/25 19:47:57,353,withdrawal,boston,119816,snow
1532566076,2018/07/25 19:47:56,120,withdrawal,truthville,188752,barry
1532566076,2018/07/25 19:47:56,270,deposit,catalina,166310,slacker
1532566075,2018/07/25 19:47:55,494,withdrawal,catalina,157021,arc
1532566075,2018/07/25 19:47:55,239,deposit,boston,199004,soc
1532566073,2018/07/25 19:47:53,416,deposit,fresno,123951,rumpy
1532566072,2018/07/25 19:47:52,112,withdrawal,seattle,193060,hopey
1532566071,2018/07/25 19:47:51,67,withdrawal,seattle,178260,snow
1532566069,2018/07/25 19:47:49,153,deposit,boston,186750,wolf
1532566069,2018/07/25 19:47:49,412,withdrawal,margaritaville,115233,tambo
1532566069,2018/07/25 19:47:49,81,deposit,greenville,193027,leepy
1532566068,2018/07/25 19:47:48,92,deposit,margaritaville,141270,leepy
1532566066,2018/07/25 19:47:46,56,deposit,darthmouth,154301,sleezy
1532566066,2018/07/25 19:47:46,114,withdrawal,truthville,166602,mary
1532566064,2018/07/25 19:47:44,114,deposit,james,165508,mary
1532566062,2018/07/25 19:47:42,324,withdrawal,truthville,126176,mary
1532566061,2018/07/25 19:47:41,325,withdrawal,fresno,158610,grodo
1532566060,2018/07/25 19:47:40,487,withdrawal,margaritaville,127074,barry
1532566059,2018/07/25 19:47:39,23,deposit,truthville,143967,queen
1532566058,2018/07/25 19:47:38,336,deposit,margaritaville,147056,leepy
1532566057,2018/07/25 19:47:37,128,withdrawal,truthville,100787,saint
1532566056,2018/07/25 19:47:36,166,withdrawal,boston,150421,mary
1532566055,2018/07/25 19:47:35,434,deposit,boston,165295,hopey
1532566055,2018/07/25 19:47:35,436,withdrawal,bermuda,139141,leepy
1532566054,2018/07/25 19:47:34,219,withdrawal,truthville,102845,saint
1532566052,2018/07/25 19:47:32,310,withdrawal,darthmouth,113838,soc
1532566051,2018/07/25 19:47:31,304,withdrawal,darthmouth,193610,wolf
1532566050,2018/07/25 19:47:30,483,deposit,jamestown,104206,robo
1532566050,2018/07/25 19:47:30,312,withdrawal,jamestown,102245,sleezy
1532566050,2018/07/25 19:47:30,382,deposit,boston,121485,mary
1532566048,2018/07/25 19:47:28,83,deposit,jamestown,100271,sappy
1532566048,2018/07/25 19:47:28,360,withdrawal,truthville,166075,james
1532566046,2018/07/25 19:47:26,404,withdrawal,darthmouth,162915,hopey
1532566045,2018/07/25 19:47:25,170,deposit,james,153362,sleezy
1532566044,2018/07/25 19:47:24,150,withdrawal,darthmouth,149534,tambo
1532566043,2018/07/25 19:47:23,117,withdrawal,catalina,188550,james
1532566041,2018/07/25 19:47:21,54,withdrawal,margaritaville,177648,soc
1532566041,2018/07/25 19:47:21,5,withdrawal,truthville,114460,saint
1532566039,2018/07/25 19:47:19,392,withdrawal,catalina,135324,rumpy
1532566037,2018/07/25 19:47:17,475,withdrawal,margaritaville,109744,queen
1532566037,2018/07/25 19:47:17,410,withdrawal,boston,140922,grodo
1532566035,2018/07/25 19:47:15,424,withdrawal,greenville,178318,wolf
1532566034,2018/07/25 19:47:14,107,deposit,darthmouth,193528,slacker
1532566033,2018/07/25 19:47:13,77,deposit,greenville,166243,rumpy
1532566032,2018/07/25 19:47:12,494,withdrawal,margaritaville,160310,slacker
1532566030,2018/07/25 19:47:10,390,withdrawal,truthville,195371,saint
1532566029,2018/07/25 19:47:09,269,deposit,greenville,108171,hopey
1532566028,2018/07/25 19:47:08,317,withdrawal,catalina,164926,arc
1532566026,2018/07/25 19:47:06,404,deposit,boston,177561,hopey
1532566026,2018/07/25 19:47:06,79,deposit,boston,194568,hurly
1532566025,2018/07/25 19:47:05,163,withdrawal,margaritaville,122519,soc
1532566024,2018/07/25 19:47:04,65,deposit,james,181790,sappy
1532566022,2018/07/25 19:47:02,393,withdrawal,darthmouth,133732,hurly
1532566021,2018/07/25 19:47:01,480,deposit,catalina,132763,robo
1532566021,2018/07/25 19:47:01,33,withdrawal,bermuda,112545,james
1532566019,2018/07/25 19:46:59,237,withdrawal,boston,103773,wolf
1532566019,2018/07/25 19:46:59,153,withdrawal,fresno,130116,mary
1532566017,2018/07/25 19:46:57,274,withdrawal,bermuda,163899,meg
1532566016,2018/07/25 19:46:56,285,deposit,seattle,168386,leepy
1532566015,2018/07/25 19:46:55,281,deposit,greenville,103478,hurly
1532566014,2018/07/25 19:46:54,400,deposit,truthville,108929,dashful
1532566014,2018/07/25 19:46:54,39,deposit,seattle,132152,slacker
1532566012,2018/07/25 19:46:52,192,deposit,catalina,154081,arc
1532566012,2018/07/25 19:46:52,248,deposit,darthmouth,105799,sleezy
1532566011,2018/07/25 19:46:51,461,withdrawal,bermuda,147169,snow
1532566010,2018/07/25 19:46:50,135,withdrawal,margaritaville,155538,rohit
1532566009,2018/07/25 19:46:49,0,withdrawal,margaritaville,192268,sappy
1532566009,2018/07/25 19:46:49,145,withdrawal,boston,145957,rohit
1532566009,2018/07/25 19:46:49,354,deposit,fresno,122749,tambo
1532566007,2018/07/25 19:46:47,77,deposit,truthville,106682,dashful
1532566005,2018/07/25 19:46:45,424,deposit,boston,162186,meg
1532566004,2018/07/25 19:46:44,243,withdrawal,bermuda,153612,hurly
1532566004,2018/07/25 19:46:44,27,withdrawal,boston,154467,rumpy
1532566002,2018/07/25 19:46:42,78,deposit,seattle,159567,sleezy
1532566000,2018/07/25 19:46:40,172,deposit,james,157484,barry
1532565998,2018/07/25 19:46:38,23,deposit,seattle,176235,tambo
1532565998,2018/07/25 19:46:38,239,deposit,catalina,192808,arc
1532565996,2018/07/25 19:46:36,322,withdrawal,truthville,151286,saint
1532565995,2018/07/25 19:46:35,498,deposit,truthville,125141,sleezy
1532565993,2018/07/25 19:46:33,46,deposit,james,178142,queen
1532565992,2018/07/25 19:46:32,450,withdrawal,james,100265,tambo
1532565990,2018/07/25 19:46:30,361,withdrawal,james,168840,sam
1532565989,2018/07/25 19:46:29,112,deposit,james,119236,leepy
1532565989,2018/07/25 19:46:29,426,deposit,james,153748,soc
1532565989,2018/07/25 19:46:29,486,withdrawal,seattle,144011,sappy
1532565987,2018/07/25 19:46:27,8,withdrawal,fresno,104717,dashful
1532565986,2018/07/25 19:46:26,137,withdrawal,greenville,123823,rumpy
1532565986,2018/07/25 19:46:26,442,withdrawal,truthville,128758,saint
1532565986,2018/07/25 19:46:26,373,deposit,jamestown,176688,grodo
1532565984,2018/07/25 19:46:24,303,withdrawal,boston,144537,tambo
1532565982,2018/07/25 19:46:22,139,withdrawal,james,127952,sleezy
1532565982,2018/07/25 19:46:22,419,deposit,jamestown,195963,barry
1532565980,2018/07/25 19:46:20,56,deposit,catalina,165653,arc
1532565979,2018/07/25 19:46:19,12,withdrawal,jamestown,117632,james
1532565977,2018/07/25 19:46:17,62,deposit,fresno,191678,meg
1532565976,2018/07/25 19:46:16,167,deposit,truthville,173270,dashful
1532565974,2018/07/25 19:46:14,41,withdrawal,catalina,181275,sam
1532565974,2018/07/25 19:46:14,16,deposit,seattle,173991,wolf
1532565972,2018/07/25 19:46:12,466,withdrawal,truthville,187946,meg
1532565972,2018/07/25 19:46:12,438,deposit,greenville,132370,wolf
1532565971,2018/07/25 19:46:11,5,deposit,jamestown,120123,tambo
1532565971,2018/07/25 19:46:11,165,withdrawal,margaritaville,137193,mary
1532565970,2018/07/25 19:46:10,411,withdrawal,jamestown,170634,wolf
1532565969,2018/07/25 19:46:09,255,withdrawal,james,111023,dashful
1532565969,2018/07/25 19:46:09,132,deposit,greenville,193380,rumpy
1532565967,2018/07/25 19:46:07,91,deposit,fresno,160676,james
1532565967,2018/07/25 19:46:07,95,withdrawal,catalina,179335,arc
1532565966,2018/07/25 19:46:06,473,withdrawal,truthville,114298,saint
1532565964,2018/07/25 19:46:04,247,withdrawal,greenville,161748,sappy
1532565963,2018/07/25 19:46:03,350,deposit,truthville,160655,rumpy
1532565963,2018/07/25 19:46:03,131,withdrawal,fresno,138798,soc
1532565961,2018/07/25 19:46:01,133,withdrawal,truthville,125892,dashful
1532565959,2018/07/25 19:45:59,287,withdrawal,jamestown,113231,moes
1532565958,2018/07/25 19:45:58,262,withdrawal,margaritaville,196966,rohit
1532565957,2018/07/25 19:45:57,253,withdrawal,margaritaville,189673,hopey
1532565956,2018/07/25 19:45:56,214,withdrawal,james,188704,hurly
1532565956,2018/07/25 19:45:56,437,deposit,boston,132579,sam
1532565955,2018/07/25 19:45:55,298,withdrawal,seattle,191975,james
1532565954,2018/07/25 19:45:54,73,withdrawal,jamestown,101911,hopey
1532565954,2018/07/25 19:45:54,26,withdrawal,bermuda,145980,wolf
1532565952,2018/07/25 19:45:52,199,withdrawal,truthville,124800,rohit
1532565951,2018/07/25 19:45:51,163,deposit,catalina,182646,robo
1532565951,2018/07/25 19:45:51,51,withdrawal,greenville,170697,tambo
1532565950,2018/07/25 19:45:50,118,withdrawal,fresno,174195,mary
1532565949,2018/07/25 19:45:49,74,withdrawal,james,110666,queen
1532565948,2018/07/25 19:45:48,349,withdrawal,fresno,184205,rohit
1532565947,2018/07/25 19:45:47,9945,deposit,catalina,165218,arc
1532565946,2018/07/25 19:45:46,392,withdrawal,boston,164923,hurly
1532565944,2018/07/25 19:45:44,25,deposit,truthville,199284,mary
1532565944,2018/07/25 19:45:44,245,deposit,james,127371,wolf
1532565942,2018/07/25 19:45:42,242,withdrawal,greenville,105755,rohit
1532565940,2018/07/25 19:45:40,305,deposit,truthville,155235,tambo
1532565940,2018/07/25 19:45:40,280,deposit,boston,140961,rohit
1532565939,2018/07/25 19:45:39,469,withdrawal,catalina,142248,moes
1532565938,2018/07/25 19:45:38,382,deposit,fresno,153264,soc
1532565938,2018/07/25 19:45:38,242,withdrawal,darthmouth,185630,meg
1532565936,2018/07/25 19:45:36,132,deposit,bermuda,157467,moes
1532565936,2018/07/25 19:45:36,9604,withdrawal,truthville,150157,saint
1532565934,2018/07/25 19:45:34,390,deposit,darthmouth,102800,soc
1532565934,2018/07/25 19:45:34,232,deposit,bermuda,165229,james
1532565932,2018/07/25 19:45:32,339,deposit,darthmouth,167111,hurly
1532565931,2018/07/25 19:45:31,406,deposit,margaritaville,181522,rohit
1532565929,2018/07/25 19:45:29,421,deposit,james,128454,grodo
1532565928,2018/07/25 19:45:28,9954,withdrawal,catalina,151261,arc
1532565927,2018/07/25 19:45:27,245,deposit,fresno,147542,hopey
1532565926,2018/07/25 19:45:26,9665,withdrawal,truthville,176395,saint
1532565926,2018/07/25 19:45:26,497,deposit,truthville,139852,hopey
1532565926,2018/07/25 19:45:26,254,deposit,boston,139586,grodo
1532565926,2018/07/25 19:45:26,40,withdrawal,darthmouth,158763,soc
1532565925,2018/07/25 19:45:25,474,deposit,fresno,140830,robo
1532565924,2018/07/25 19:45:24,439,withdrawal,margaritaville,105941,dashful
1532565924,2018/07/25 19:45:24,74,withdrawal,jamestown,184650,soc
1532565924,2018/07/25 19:45:24,54,deposit,fresno,195403,grodo
1532565923,2018/07/25 19:45:23,463,withdrawal,fresno,184638,queen
1532565921,2018/07/25 19:45:21,312,withdrawal,bermuda,109941,moes
1532565920,2018/07/25 19:45:20,335,deposit,truthville,163048,barry
1532565919,2018/07/25 19:45:19,349,withdrawal,fresno,170119,snow
1532565917,2018/07/25 19:45:17,425,deposit,boston,111239,barry
1532565917,2018/07/25 19:45:17,59,withdrawal,jamestown,114363,meg
1532565915,2018/07/25 19:45:15,25,withdrawal,catalina,171394,tambo
1532565914,2018/07/25 19:45:14,107,deposit,truthville,121939,wolf
1532565913,2018/07/25 19:45:13,477,deposit,jamestown,125548,sam
1532565912,2018/07/25 19:45:12,212,deposit,fresno,196155,soc
1532565911,2018/07/25 19:45:11,9976,withdrawal,truthville,175117,saint
1532565910,2018/07/25 19:45:10,39,deposit,darthmouth,138680,robo
1532565910,2018/07/25 19:45:10,329,withdrawal,margaritaville,189936,slacker
1532565910,2018/07/25 19:45:10,157,withdrawal,boston,110304,snow
1532565910,2018/07/25 19:45:10,10033,deposit,truthville,180884,saint
1532565909,2018/07/25 19:45:09,496,withdrawal,bermuda,131889,robo
1532565909,2018/07/25 19:45:09,335,deposit,fresno,152409,james
1532565908,2018/07/25 19:45:08,135,withdrawal,truthville,190353,rohit
1532565907,2018/07/25 19:45:07,364,withdrawal,bermuda,131753,james
1532565906,2018/07/25 19:45:06,10037,deposit,truthville,197671,saint
1532565905,2018/07/25 19:45:05,457,withdrawal,catalina,166861,mary
1532565904,2018/07/25 19:45:04,61,deposit,margaritaville,197223,sappy
1532565903,2018/07/25 19:45:03,426,deposit,boston,137851,meg
1532565902,2018/07/25 19:45:02,461,deposit,truthville,171023,mary
1532565900,2018/07/25 19:45:00,356,withdrawal,boston,101731,slacker
1532565900,2018/07/25 19:45:00,282,deposit,james,105737,tambo
1532565899,2018/07/25 19:44:59,315,withdrawal,darthmouth,159845,robo
1532565898,2018/07/25 19:44:58,197,deposit,jamestown,199305,slacker
1532565898,2018/07/25 19:44:58,392,deposit,fresno,151935,hopey
1532565896,2018/07/25 19:44:56,283,deposit,darthmouth,105370,robo
1532565894,2018/07/25 19:44:54,322,deposit,fresno,160691,hurly
1532565893,2018/07/25 19:44:53,17,withdrawal,truthville,129098,sappy
1532565892,2018/07/25 19:44:52,21,deposit,truthville,168410,slacker
1532565891,2018/07/25 19:44:51,208,withdrawal,james,131972,wolf
1532565890,2018/07/25 19:44:50,409,withdrawal,darthmouth,196877,rohit
1532565889,2018/07/25 19:44:49,95,deposit,bermuda,104087,hurly
1532565888,2018/07/25 19:44:48,398,withdrawal,truthville,151466,saint
1532565887,2018/07/25 19:44:47,104,deposit,bermuda,107979,sappy
1532565885,2018/07/25 19:44:45,249,deposit,jamestown,119783,rumpy
1532565884,2018/07/25 19:44:44,209,withdrawal,boston,167392,leepy
1532565883,2018/07/25 19:44:43,458,deposit,catalina,166331,mary
1532565882,2018/07/25 19:44:42,31,withdrawal,catalina,164402,mary
1532565881,2018/07/25 19:44:41,57,withdrawal,margaritaville,134519,wolf
1532565880,2018/07/25 19:44:40,170,deposit,catalina,165703,arc
1532565880,2018/07/25 19:44:40,217,withdrawal,catalina,133639,arc
1532565878,2018/07/25 19:44:38,91,withdrawal,jamestown,111091,meg
1532565877,2018/07/25 19:44:37,103,deposit,seattle,129225,queen
1532565875,2018/07/25 19:44:35,163,withdrawal,greenville,186665,hopey
